review,customer_ID,Date,taste,taste_score,amount,amount_score,delivery,delivery_score,menu,Selected_Menu
"리뷰이벤트로 주신 감튀가 맛있어요
찹스테이크는 고기가 부드러운편은 아닌데 양파가 가득이고 먹을만해요
리조또는 살짝 매운맛이 더 맛있었을것 같아요",kh**님,2024년 1월 14일,맛,4,양,5,배달,5,"도로시 찹스테이크/1(서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드),스테이크 옵션 추가선택(＋가라아게 3개（토핑） 추가),피클O／X(피클O)),[ 강력추천 ]투움바 크림리조또/1(맵기조절 선택（2）(＋기본),토핑 옵션 추가선택(＋계란후라이 추가),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드),피클O／X(피클O))","투움바 크림리조또, 도로시 찹스테이크, 포테이토 샐러드, 가라아게"
맛있게 잘 먹었습니다,wo**님,2024년 1월 14일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(둘이서 콤보 메뉴 선택1(＋베이컨 토마토 파스타),메뉴1） 맵기 선택(＋1단계] 신라면 맵기),둘이서 콤보 메뉴 선택2(＋쉬림프 알리오올리오),메뉴2） 맵기 선택(＋1단계] 신라면 맵기),（세트）사이드메뉴 선택1(＋육즙가득 통소세지（＋케찹）),피클O／X(피클O))","쉬림프 알리오올리오, 육즙가득 통소세지"
"맛있게 잘먹었습니다  매콤하기도 적당하고 좋아요 
불닭맵기라고 했는데 적당해요",sy**님,2024년 1월 14일,맛,5,양,5,배달,5,"새우 비스크소스 필라프/1(피클O／X(피클O)),[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기),피클O／X(피클O)),더블up치즈 뇨끼파스타/1(맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기),피클O／X(피클O))","더블up치즈 뇨끼파스타, 새우 비스크소스 필라프, 투움바 파스타"
남자 둘이서도 충분히 배터지게 먹을수있어요~~~,gg**님,2024년 1월 14일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공） 모닝빵＋딸기잼),서비스 메뉴 추가선택(＋（제공） 한입 포테이토 샐러드),둘이서 콤보 메뉴 선택1(＋베이컨 토마토 파스타),메뉴1） 맵기 선택(＋기본]),둘이서 콤보 메뉴 선택2(＋투움바 크림 리조또),메뉴2） 맵기 선택(＋1단계] 신라면 맵기),（세트）사이드메뉴 선택1(＋육즙가득 통소세지（＋케찹）),피클O／X(피클O))","육즙가득 통소세지, 포테이토 샐러드"
맛있게 잘 먹었습니다,cg**님,2024년 1월 14일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),서비스 메뉴 추가선택(＋（제공） 모닝빵＋딸기잼),둘이서 콤보 메뉴 선택1(＋（중독）매콤 도로시 크림파스타),메뉴1） 맵기 선택(＋1단계] 신라면 맵기),둘이서 콤보 메뉴 선택2(＋베이컨 토마토 파스타),메뉴2） 맵기 선택(＋1단계] 신라면 맵기),（세트）사이드메뉴 선택1(＋[NEW]치킨텐더 5개),피클O／X(피클O))",치킨텐더
맛있게 잘먹었슴니당,ah**님,2024년 1월 14일,맛,5,양,5,배달,5,"더블up치즈 뇨끼파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋（일반）왕새우 2개 추가),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),피클O／X(피클X))",더블up치즈 뇨끼파스타
맛있게 잘 먹었어요!,au**님,2024년 1월 14일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공） 모닝빵＋딸기잼),서비스 메뉴 추가선택(＋（제공） 한입 포테이토 샐러드),둘이서 콤보 메뉴 선택1(＋（중독）매콤 도로시 크림파스타),메뉴1） 맵기 선택(＋기본]),둘이서 콤보 메뉴 선택2(＋우삼겹 필라프),메뉴2） 맵기 선택(＋기본]),（세트）사이드메뉴 선택1(＋육즙가득 통소세지（＋케찹）),피클O／X(피클O))","육즙가득 통소세지, 포테이토 샐러드, 우삼겹 필라프"
양도 많고 맛있어요 !!!,ch**님,2024년 1월 13일,맛,5,양,5,배달,0,"[ 강력추천 ] 쉬림프 알리오올리오/1(맵기조절 선택（2）(＋기본),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),피클O／X(피클O)),봉골레 알리오올리오/1(맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기),피클O／X(피클X)),쉬림프&베이컨 로제파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),피클O／X(피클X)),새우 비스크소스 파스타/1(피클O／X(피클O))","쉬림프&베이컨 로제파스타, 새우 비스크소스 파스타, 쉬림프 알리오올리오, 봉골레 알리오올리오"
맛있게 잘먹었습니다.,mo**님,2024년 1월 12일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공） 모닝빵＋딸기잼),서비스 메뉴 추가선택(＋（제공） 한입 포테이토 샐러드),둘이서 콤보 메뉴 선택1(새우 비스크소스 파스타),메뉴1） 맵기 선택(＋1단계] 신라면 맵기),둘이서 콤보 메뉴 선택2(＋우삼겹 필라프),메뉴2） 맵기 선택(＋1단계] 신라면 맵기),메뉴2） 추가선택(＋메뉴1）[[인기]]Grilled스테이크90g（토핑）),（세트）사이드메뉴 선택1(＋[인기]매쉬포테이토와 Grilled스테이크（90g）),피클O／X(피클X))","새우 비스크소스 파스타, 포테이토 샐러드, 우삼겹 필라프"
....딸기잼이 안왔어요 ......또르르 흠 ㅠㅠ,dn**님,2024년 1월 12일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),서비스 메뉴 추가선택(＋（제공） 모닝빵＋딸기잼),둘이서 콤보 메뉴 선택1(＋（감동）투움바 파스타),메뉴1） 맵기 선택(＋2단계] 불닭볶음면 맵기),둘이서 콤보 메뉴 선택2(＋쉬림프&베이컨 로제 리조또),메뉴2） 맵기 선택(＋2단계] 불닭볶음면 맵기),（세트）사이드메뉴 선택1(＋육즙가득 통소세지（＋케찹）),피클O／X(피클X))","육즙가득 통소세지, 투움바 파스타"
불닭맵기로 시켰는데 불닭보단 덜 매워요 ㅋㅋ매울까 걱정했는데 오히려 다행이었달까 잘 먹었습니다,tp**님,2024년 1월 12일,맛,4,양,4,배달,5,"나혼자 실속 세트（메뉴1＋사이드1＋콜라or스프라이트）/1(메뉴 선택(＋（감동）투움바 파스타),맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기),（세트）사이드메뉴 선택1(＋[인기]매쉬포테이토와 Grilled스테이크（90g）),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),음료 선택(티즐 （유자） 500mL),피클O／X(피클X))",투움바 파스타
사이드도 좋고 정말 맛있게 먹었어요,ck**님,2024년 1월 12일,맛,5,양,5,배달,5,"나혼자 실속 세트（메뉴1＋사이드1＋콜라or스프라이트）/1(메뉴 선택(＋투움바 크림 리조또),맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기),（세트）사이드메뉴 선택1(＋치킨 가라아게6개),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),음료 선택(＋코카콜라355mL),피클O／X(피클O))",가라아게
"와.. 아무리 배달이라지만 너무 맛없어요
사장님인지 알바인지 간은 보시나요..?? 
간 하나도 안 되어있고 그냥 우유에 크림에 밥 비벼논 느낌…
리조또가 아니라 그리고 걍 떡.. 소스도 없고……..
새우는 큰거 쓰시는 거 같은데.. 소스나 밥이 너무맛없어서 소용없어요…. 투움바도 면이랑 따로 놀아요ㅠ 파마산갘는거 더 넣어서 농도 잡고 하셔야할듯 ㅠㅠ
치마살인가요..? 육향이 진한 부위긴 한데 이건 그냥 냄새 나요.. 하…. 너무 안타까워요 사장님.. 좀만 보완하시면 좋을듯…",dk**님,2024년 1월 11일,맛,1,양,1,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),서비스 메뉴 추가선택(＋（제공） 모닝빵＋딸기잼),둘이서 콤보 메뉴 선택1(＋（감동）투움바 파스타),메뉴1） 맵기 선택(＋1단계] 신라면 맵기),메뉴1） 추가선택(＋메뉴1）Grilled왕새우2개（토핑）),메뉴1） 추가선택(＋메뉴1）계란후라이 추가),둘이서 콤보 메뉴 선택2(＋쉬림프&베이컨 크림 리조또),메뉴2） 맵기 선택(＋기본]),메뉴2） 추가선택(＋메뉴1）가라아게 3개 토핑),（세트）사이드메뉴 선택1(＋[인기]매쉬포테이토와 Grilled스테이크（90g）),피클O／X(피클O))","투움바 파스타, 가라아게"
양많고 서비스 좋고 맛있어요,wh**님,2024년 1월 11일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공） 한입 포테이토 샐러드),둘이서 콤보 메뉴 선택1(＋（담백）도로시 크림파스타（맵기x）),메뉴1） 맵기 선택(＋기본]),둘이서 콤보 메뉴 선택2(＋쉬림프&베이컨 로제 파스타),메뉴2） 맵기 선택(＋기본]),（세트）사이드메뉴 선택1(＋타코야끼 8알),피클O／X(피클O))","포테이토 샐러드, 타코야끼"
매콤하니 맛나여 잘먹엇어요,ak**님,2024년 1월 11일,맛,5,양,5,배달,5,"우삼겹  알리오올리오/1(맵기조절 선택（2）(＋기본),피클O／X(피클X)),＋버팔로윙 4개/1",버팔로윙
잘먹어흡니다,cl**님,2024년 1월 10일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),서비스 메뉴 추가선택(＋（제공） 한입 포테이토 샐러드),둘이서 콤보 메뉴 선택1(새우 비스크소스 파스타),메뉴1） 맵기 선택(＋기본]),둘이서 콤보 메뉴 선택2(＋（감동）투움바 파스타),메뉴2） 맵기 선택(＋기본]),（세트）사이드메뉴 선택1(＋육즙가득 통소세지（＋케찹）),피클O／X(피클O))","새우 비스크소스 파스타, 육즙가득 통소세지, 포테이토 샐러드, 투움바 파스타"
맛있게잘먹었어요~~~,hy**님,2024년 1월 9일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공） 한입 포테이토 샐러드),둘이서 콤보 메뉴 선택1(＋（담백）도로시 크림파스타（맵기x）),메뉴1） 맵기 선택(＋기본]),둘이서 콤보 메뉴 선택2(＋김치 베이컨 필라프),메뉴2） 맵기 선택(＋기본]),（세트）사이드메뉴 선택1(＋[[인기]]감자튀김（＋케찹）),피클O／X(피클O))","포테이토 샐러드, 감자튀김"
아주 맛있게 먹었어요 ㅎㅎ,ru**님,2024년 1월 9일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공） 모닝빵＋딸기잼),서비스 메뉴 추가선택(＋（제공） 한입 포테이토 샐러드),둘이서 콤보 메뉴 선택1(새우 비스크소스 파스타),메뉴1） 맵기 선택(＋1단계] 신라면 맵기),둘이서 콤보 메뉴 선택2(＋치즈볼 로제 파스타),메뉴2） 맵기 선택(＋1단계] 신라면 맵기),（세트）사이드메뉴 선택1(모둠튀김／새우튀김1＋너겟3＋고구마2＋치즈볼2＋군만두3),피클O／X(피클O))","새우 비스크소스 파스타, 포테이토 샐러드, 모둠튀김, 새우튀김, 치즈볼"
맛있게 잘 먹었습니다!,dd**님,2024년 1월 8일,맛,5,양,5,배달,5,"[ 강력추천 ] 투움바 파스타/1(면 종류 선택(＋페투치네면（투움바주문시에만 선택가능）),맵기조절 선택（2）(＋기본),토핑 옵션 추가선택(＋베이컨 추가),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드),피클O／X(피클O))","포테이토 샐러드, 투움바 파스타"
항상 잘먹구 있습니당^^,ro**님,2024년 1월 8일,맛,5,양,5,배달,5,"[ 강력추천 ]매콤 도로시 크림파스타/1(맵기조절 선택（2）(＋1단계] 신라면 맵기),서비스 메뉴 추가선택(＋（제공）한입 단호박 샐러드),피클O／X(피클O))",단호박 샐러드
정말 자주 시켜먹는중랑점 도로시파스타!! 오늘도 맛있게 잘먹었습니다 ㅎㅎ,lo**님,2024년 1월 8일,맛,4,양,5,배달,5,"속풀이얼큰 파스타 （기본매콤）/1(맵기조절 선택（2）(＋기본),서비스 메뉴 추가선택(＋（제공）한입 포테이토 샐러드),피클O／X(피클O)),베이컨 토마토파스타/1(맵기조절 선택（2）(＋기본),서비스 메뉴 추가선택(＋（제공）한입 단호박 샐러드),피클O／X(피클O))","베이컨 토마토파스타, 속풀이얼큰 파스타, 포테이토 샐러드, 단호박 샐러드"
"파스타 집에선 파스타만 먹는 게 맞나 봅니다.
치킨마요 필라프 위에 올라간 치킨이 많이 눅눅했고, 스테이크는 힘줄이 없는 조각이 드물었습니다.",jy**님,2024년 1월 8일,맛,3,양,4,배달,5,"＋[ 강력추천 ]감자튀김（＋케찹）/1,나혼자 실속 세트（메뉴1＋사이드1＋콜라or스프라이트）/1(메뉴 선택(＋치킨 마요 필라프),맵기조절 선택（2）(＋기본),토핑 옵션 추가선택(＋계란후라이 추가),（세트）사이드메뉴 선택1(＋단호박샐러드와 Grilled스테이크（90g）),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),음료 선택(티즐 （복숭아） 500mL),피클O／X(피클O))",감자튀김
진짜 정말 맛있게먹었습니다 최고,wn**님,2024년 1월 7일,맛,5,양,5,배달,5,"나혼자 실속 세트（메뉴1＋사이드1＋콜라or스프라이트）/1(메뉴 선택(＋속풀이해장 얼큰파스타（기본매콤）),맵기조절 선택（2）(＋1단계] 신라면 맵기),토핑 옵션 추가선택(＋[[인기]]Grilled왕새우4개（토핑）),（세트）사이드메뉴 선택1(＋단호박샐러드와 Grilled스테이크（90g）),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),음료 선택(펩시 제로 355mL),피클O／X(피클O))",
리뷰 참여 했는데 안왔어요,lo**님,2024년 1월 7일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공） 모닝빵＋딸기잼),서비스 메뉴 추가선택(＋（제공） 한입 포테이토 샐러드),둘이서 콤보 메뉴 선택1(새우 비스크소스 파스타),메뉴1） 맵기 선택(＋기본]),둘이서 콤보 메뉴 선택2(＋봉골레 알리오올리오),메뉴2） 맵기 선택(＋1단계] 신라면 맵기),（세트）사이드메뉴 선택1(＋달달 고구마튀김3개),피클O／X(피클O))","새우 비스크소스 파스타, 봉골레 알리오올리오, 포테이토 샐러드, 고구마튀김"
양이 아주 많아요!,cr**님,2024년 1월 7일,맛,5,양,5,배달,3,"나혼자 실속 세트（메뉴1＋사이드1＋콜라or스프라이트）/1(메뉴 선택(＋베이컨 토마토 파스타),맵기조절 선택（2）(＋1단계] 신라면 맵기),（세트）사이드메뉴 선택1(＋[[인기]]감자튀김（＋케찹）),음료 선택(＋ 환타 파인 355mL),피클O／X(피클O))",감자튀김
깔끔한 맛이에요 자주 먹습니다,ls**님,2024년 1월 7일,맛,5,양,5,배달,5,"봉골레 알리오올리오/1(맵기조절 선택（2）(＋2단계] 불닭볶음면 맵기),토핑 옵션 추가선택(＋[[인기]]（일반）왕새우 4개 추가),토핑 옵션 추가선택(＋（일반）왕새우 2개 추가),서비스 메뉴 추가선택(＋（제공）모닝빵＋딸기쨈),음료수 추가선택(티즐 （복숭아） 500mL),피클O／X(피클O))",봉골레 알리오올리오
맛있게 잘 먹었습니다 ㅎㅎ,pr**님,2024년 1월 7일,맛,5,양,5,배달,5,"시원~한 생맥주 4캔/1,참이슬후레쉬/1,[ 강력추천 ] 쉬림프 알리오올리오/1(맵기조절 선택（2）(＋기본),토핑 옵션 추가선택(＋계란후라이 추가),피클O／X(피클O)),＋군만두 튀김 5개/1","쉬림프 알리오올리오, 군만두 튀김"
새우튀김 바삭바삭하고 맛있어용,fp**님,2024년 1월 6일,맛,5,양,5,배달,5,"둘이서 실속 콤보（메뉴2＋사이드1）/1(서비스 메뉴 추가선택(＋（제공） 한입 포테이토 샐러드),둘이서 콤보 메뉴 선택1(＋（감동）투움바 파스타),메뉴1） 맵기 선택(＋기본]),둘이서 콤보 메뉴 선택2(＋쉬림프 알리오올리오),메뉴2） 맵기 선택(＋기본]),（세트）사이드메뉴 선택1(＋새우튀김4개（＋스윗칠리）),피클O／X(피클O))","쉬림프 알리오올리오, 포테이토 샐러드, 투움바 파스타, 새우튀김"
